First_Name,Second_Name,Party,Vote,Num_Meeting,Num_Vote
Karel,Krejza,ODS,A,6,12
Martin,Kupka,ODS,A,6,12
Zuzana,Majerová,ODS,A,6,12
Jaroslav,Martinù,ODS,A,6,12
Ilona,Mauritzová,ODS,M,6,12
Vojtìch,Munzar,ODS,A,6,12
Miroslava,Nìmcová,ODS,A,6,12
Jan,Skopeèek,ODS,A,6,12
Zbynìk,Stanjura,ODS,A,6,12
Bohuslav,Svoboda,ODS,A,6,12
Jiøí,Ventruba,ODS,A,6,12
Veronika,Vrecionová,ODS,A,6,12
Jan,Zahradník,ODS,A,6,12
Pavel,áèek,ODS,A,6,12
Dana,Balcarová,Piráti,A,6,12
Lukáš,Bartoò,Piráti,A,6,12
Ivan,Bartoš,Piráti,Z,6,12
Lukáš,Èernohorskı,Piráti,A,6,12
František,Elfmark,Piráti,A,6,12
Mikuláš,Ferjenèík,Piráti,Z,6,12
Radek,Holomèík,Piráti,A,6,12
Martin,Jiránek,Piráti,A,6,12
Lukáš,Koláøík,Piráti,A,6,12
František,Kopøiva,Piráti,Z,6,12
Lenka,Kozlová,Piráti,A,6,12
Jan,Lipavskı,Piráti,Z,6,12
Tomáš,Martínek,Piráti,A,6,12
Jakub,Michálek,Piráti,A,6,12
Mikuláš,Peksa,Piráti,Z,6,12
Vojtìch,Pikal,Piráti,A,6,12
Ondøej,Polanskı,Piráti,A,6,12
Jan,Pošváø,Piráti,A,6,12
Ondøej,Profant,Piráti,A,6,12
Olga,Richterová,Piráti,Z,6,12
Petr,Tøešòák,Piráti,0,6,12
Tomáš,Vymazal,Piráti,M,6,12
Marian,Bojko,SPD,N,6,12
Jaroslav,Dvoøák,SPD,N,6,12
Radim,Fiala,SPD,0,6,12
Jaroslav,Holík,SPD,N,6,12
Jan,Hrnèíø,SPD,M,6,12
Tereza,Hyhová,SPD,M,6,12
Monika,Jarošová,SPD,N,6,12
Pavel,Jelínek,SPD,N,6,12
Jiøí,Kobza,SPD,N,6,12
Jiøí,Kohoutek,SPD,N,6,12
Radek,Koten,SPD,N,6,12
Jana,Levová,SPD,N,6,12
Karla,Maøíková,SPD,N,6,12
Ivana,Nevludová,SPD,N,6,12
Tomio,Okamura,SPD,N,6,12
Zdenìk,Podal,SPD,M,6,12
Miloslav,Rozner,SPD,N,6,12
Radek,Rozvoral,SPD,N,6,12
Lucie,Šafránková,SPD,N,6,12
Lubomír,Španìl,SPD,N,6,12
Radovan,Vích,SPD,N,6,12
Lubomír,Volnı,SPD,N,6,12
Jiøí,Bìhounek,ÈSSD,M,6,12
Jan,Birke,ÈSSD,N,6,12
Petr,Dolínek,ÈSSD,0,6,12
Jaroslav,Foldyna,ÈSSD,M,6,12
Alena,Gajdùšková,ÈSSD,A,6,12
Jan,Hamáèek,ÈSSD,N,6,12
Tomáš,Hanzel,ÈSSD,Z,6,12
Milan,Chovanec,ÈSSD,M,6,12
Jan,Chvojka,ÈSSD,M,6,12
Roman,Onderka,ÈSSD,Z,6,12
Bohuslav,Sobotka,ÈSSD,A,6,12
Antonín,Stanìk,ÈSSD,N,6,12
Kateøina,Valachová,ÈSSD,0,6,12
Ondøej,Veselı,ÈSSD,M,6,12
Lubomír,Zaorálek,ÈSSD,M,6,12
Hana,Aulická,KSÈM,N,6,12
Alexander,Èernı,KSÈM,M,6,12
Jiøí,Dolejš,KSÈM,Z,6,12
Vojtìch,Filip,KSÈM,N,6,12
Miroslav,Grebeníèek,KSÈM,N,6,12
Stanislav,Grospiè,KSÈM,N,6,12
Vladimír,Koníèek,KSÈM,N,6,12
Pavel,Kováèik,KSÈM,N,6,12
Leo,Luzar,KSÈM,N,6,12
Kvìta,Matušovská,KSÈM,N,6,12
Zdenìk,Ondráèek,KSÈM,N,6,12
Daniel,Pawlas,KSÈM,N,6,12
Ivo,Pojeznı,KSÈM,N,6,12
Jiøí,Valenta,KSÈM,N,6,12
Miloslava,Vostrá,KSÈM,N,6,12
Jan,Bartošek,KDU-ÈSL,A,6,12
Pavel,Bìlobrádek,KDU-ÈSL,A,6,12
Ondøej,Benešík,KDU-ÈSL,0,6,12
Jan,Èiinskı,KDU-ÈSL,A,6,12
Pavla,Golasowská,KDU-ÈSL,A,6,12
Stanislav,Juránek,KDU-ÈSL,A,6,12
Marian,Jureèka,KDU-ÈSL,M,6,12
Vít,Kaòkovskı,KDU-ÈSL,A,6,12
Jiøí,Mihola,KDU-ÈSL,M,6,12
Marek,Vıbornı,KDU-ÈSL,A,6,12
Dominik,Feri,TOP09,A,6,12
Miroslav,Kalousek,TOP09,A,6,12
Helena,Langšádlová,TOP09,A,6,12
Markéta,Pekarová,TOP09,A,6,12
Karel,Schwarzenberg,TOP09,M,6,12
František,Vácha,TOP09,A,6,12
Vlastimil,Válek,TOP09,M,6,12
Jan,Farskı,STAN,A,6,12
Petr,Gazdík,STAN,0,6,12
Vìra,Kováøová,STAN,A,6,12
Jana,Krutáková,STAN,A,6,12
Petr,Pávek,STAN,M,6,12
Vít,Rakušan,STAN,M,6,12
Vìra,Adámková,ANO,N,6,13
Andrej,Babiš,ANO,Z,6,13
Andrea,Babišová,ANO,N,6,13
Margita,Balaštíková,ANO,M,6,13
Josef,Bìlica,ANO,N,6,13
Stanislav,Berkovec,ANO,N,6,13
Jiøí,Bláha,ANO,N,6,13
Richard,Brabec,ANO,N,6,13
Milan,Brázdil,ANO,0,6,13
Andrea,Brzobohatá,ANO,N,6,13
Jaroslav,Boch,ANO,M,6,13
Klára,Dostálová,ANO,N,6,13
Lenka,Drailová,ANO,N,6,13
Jaroslav,Faltınek,ANO,N,6,13
Kamal,Farhan,ANO,N,6,13
Milan,Feranec,ANO,N,6,13
Eva,Fialová,ANO,N,6,13
Stanislav,Fridrich,ANO,N,6,13
Josef,Hájek,ANO,N,6,13
Milan,Hnilièka,ANO,N,6,13
Ivan,Jáè,ANO,N,6,13
Miloslav,Janulík,ANO,N,6,13
Aleš,Juchelka,ANO,M,6,13
Pavel,Juøíèek,ANO,N,6,13
Adam,Kalous,ANO,N,6,13
David,Kasal,ANO,M,6,13
Tomáš,Kohoutek,ANO,N,6,13
Martin,Kolovratník,ANO,N,6,13
Barbora,Koøanová,ANO,N,6,13
Josef,Kott,ANO,A,6,13
Robert,Králíèek,ANO,N,6,13
Roman,Kubíèek,ANO,N,6,13
Jan,Kubík,ANO,N,6,13
Jaroslav,Kytır,ANO,N,6,13
Taána,Malá,ANO,N,6,13
Pøemysl,Mališ,ANO,N,6,13
Jiøí,Mašek,ANO,M,6,13
Eva,Matyášová,ANO,N,6,13
Radka,Maxová,ANO,N,6,13
Marcela,Melková,ANO,N,6,13
Jana,Mraèková,ANO,N,6,13
Patrik,Nacher,ANO,Z,6,13
Marek,Novák,ANO,N,6,13
Monika,Oborná,ANO,N,6,13
Ladislav,Okleštìk,ANO,0,6,13
Zuzana,Oanová,ANO,N,6,13
Jana,Pastuchová,ANO,Z,6,13
Robert,Pelikán,ANO,Z,6,13
František,Petrtıl,ANO,N,6,13
Pavel,Plzák,ANO,N,6,13
Milan,Pour,ANO,N,6,13
David,Praák,ANO,N,6,13
Vìra,Procházková,ANO,N,6,13
Pavel,Pustìjovskı,ANO,N,6,13
Karel,Rais,ANO,0,6,13
Michal,Ratiborskı,ANO,N,6,13
Jan,Richter,ANO,N,6,13
Miloslava,Rutová,ANO,N,6,13
Pavel,Rùièka,ANO,N,6,13
Jan,Øehounek,ANO,N,6,13
Petr,Sadovskı,ANO,N,6,13
Jan,Schiller,ANO,N,6,13
Pavel,Stanìk,ANO,N,6,13
Martin,Stropnickı,ANO,N,6,13
Jiøí,Strıèek,ANO,N,6,13
Karla,Šlechtová,ANO,0,6,13
Julius,Špièák,ANO,M,6,13
David,Štolpa,ANO,N,6,13
Dan,ok,ANO,N,6,13
Karel,Tureèek,ANO,N,6,13
Helena,Válková,ANO,M,6,13
Adam,Vojtìch,ANO,M,6,13
Jan,Volnı,ANO,N,6,13
Radek,Vondráèek,ANO,Z,6,13
Ivo,Vondrák,ANO,N,6,13
Petr,Vrána,ANO,N,6,13
Rostislav,Vyzula,ANO,N,6,13
Radek,Zlesák,ANO,N,6,13
Ivan,Adamec,ODS,A,6,13
Jan,Bauer,ODS,A,6,13
Martin,Baxa,ODS,A,6,13
Petr,Beitl,ODS,A,6,13
Marek,Benda,ODS,A,6,13
Stanislav,Blaha,ODS,A,6,13
Pavel,Blaek,ODS,0,6,13
Jana,Èernochová,ODS,A,6,13
Petr,Fiala,ODS,A,6,13
Jakub,Janda,ODS,A,6,13
Václav,Klaus,ODS,Z,6,13
Karel,Krejza,ODS,A,6,13
Martin,Kupka,ODS,A,6,13
Zuzana,Majerová,ODS,A,6,13
Jaroslav,Martinù,ODS,A,6,13
Ilona,Mauritzová,ODS,M,6,13
Vojtìch,Munzar,ODS,A,6,13
Miroslava,Nìmcová,ODS,A,6,13
Jan,Skopeèek,ODS,A,6,13
Zbynìk,Stanjura,ODS,A,6,13
Bohuslav,Svoboda,ODS,A,6,13
Jiøí,Ventruba,ODS,A,6,13
Veronika,Vrecionová,ODS,A,6,13
Jan,Zahradník,ODS,A,6,13
Pavel,áèek,ODS,A,6,13
Dana,Balcarová,Piráti,A,6,13
Lukáš,Bartoò,Piráti,Z,6,13
Ivan,Bartoš,Piráti,Z,6,13
Lukáš,Èernohorskı,Piráti,Z,6,13
František,Elfmark,Piráti,Z,6,13
Mikuláš,Ferjenèík,Piráti,A,6,13
Radek,Holomèík,Piráti,A,6,13
Martin,Jiránek,Piráti,A,6,13
Lukáš,Koláøík,Piráti,A,6,13
František,Kopøiva,Piráti,A,6,13
Lenka,Kozlová,Piráti,A,6,13
Jan,Lipavskı,Piráti,A,6,13
Tomáš,Martínek,Piráti,Z,6,13
Jakub,Michálek,Piráti,Z,6,13
Mikuláš,Peksa,Piráti,Z,6,13
Vojtìch,Pikal,Piráti,A,6,13
Ondøej,Polanskı,Piráti,Z,6,13
Jan,Pošváø,Piráti,A,6,13
Ondøej,Profant,Piráti,Z,6,13
Olga,Richterová,Piráti,A,6,13
Petr,Tøešòák,Piráti,0,6,13
Tomáš,Vymazal,Piráti,M,6,13
Marian,Bojko,SPD,N,6,13
Jaroslav,Dvoøák,SPD,N,6,13
Radim,Fiala,SPD,0,6,13
Jaroslav,Holík,SPD,N,6,13
Jan,Hrnèíø,SPD,M,6,13
Tereza,Hyhová,SPD,M,6,13
Monika,Jarošová,SPD,N,6,13
Pavel,Jelínek,SPD,N,6,13
Jiøí,Kobza,SPD,N,6,13
Jiøí,Kohoutek,SPD,N,6,13
Radek,Koten,SPD,N,6,13
Jana,Levová,SPD,N,6,13
Karla,Maøíková,SPD,N,6,13
Ivana,Nevludová,SPD,N,6,13
Tomio,Okamura,SPD,N,6,13
Zdenìk,Podal,SPD,M,6,13
Miloslav,Rozner,SPD,N,6,13
Radek,Rozvoral,SPD,N,6,13
Lucie,Šafránková,SPD,N,6,13
Lubomír,Španìl,SPD,N,6,13
Radovan,Vích,SPD,N,6,13
Lubomír,Volnı,SPD,N,6,13
Jiøí,Bìhounek,ÈSSD,M,6,13
Jan,Birke,ÈSSD,N,6,13
Petr,Dolínek,ÈSSD,0,6,13
Jaroslav,Foldyna,ÈSSD,M,6,13
Alena,Gajdùšková,ÈSSD,N,6,13
Jan,Hamáèek,ÈSSD,N,6,13
Tomáš,Hanzel,ÈSSD,N,6,13
Milan,Chovanec,ÈSSD,M,6,13
Jan,Chvojka,ÈSSD,M,6,13
Roman,Onderka,ÈSSD,N,6,13
Bohuslav,Sobotka,ÈSSD,A,6,13
Antonín,Stanìk,ÈSSD,N,6,13
Kateøina,Valachová(ádost,ÈSSD,A,6,13
Ondøej,Veselı,ÈSSD,M,6,13
Lubomír,Zaorálek,ÈSSD,M,6,13
Hana,Aulická,KSÈM,N,6,13
Alexander,Èernı,KSÈM,M,6,13
Jiøí,Dolejš,KSÈM,N,6,13
Vojtìch,Filip,KSÈM,N,6,13
Miroslav,Grebeníèek,KSÈM,N,6,13
Stanislav,Grospiè,KSÈM,N,6,13
Vladimír,Koníèek,KSÈM,N,6,13
Pavel,Kováèik,KSÈM,N,6,13
Leo,Luzar,KSÈM,N,6,13
Kvìta,Matušovská,KSÈM,N,6,13
Zdenìk,Ondráèek,KSÈM,N,6,13
Daniel,Pawlas,KSÈM,N,6,13
Ivo,Pojeznı,KSÈM,N,6,13
Jiøí,Valenta,KSÈM,N,6,13
Miloslava,Vostrá,KSÈM,N,6,13
Jan,Bartošek,KDU-ÈSL,A,6,13
Pavel,Bìlobrádek,KDU-ÈSL,A,6,13
Ondøej,Benešík,KDU-ÈSL,0,6,13
Jan,Èiinskı,KDU-ÈSL,A,6,13
Pavla,Golasowská,KDU-ÈSL,A,6,13
Stanislav,Juránek,KDU-ÈSL,A,6,13
Marian,Jureèka,KDU-ÈSL,M,6,13
Vít,Kaòkovskı,KDU-ÈSL,A,6,13
Jiøí,Mihola,KDU-ÈSL,M,6,13
Marek,Vıbornı,KDU-ÈSL,A,6,13
Dominik,Feri,TOP09,A,6,13
Miroslav,Kalousek,TOP09,A,6,13
Helena,Langšádlová,TOP09,A,6,13
Markéta,Pekarová,TOP09,A,6,13
Karel,Schwarzenberg,TOP09,M,6,13
František,Vácha,TOP09,A,6,13
Vlastimil,Válek,TOP09,M,6,13
Jan,Farskı,STAN,A,6,13
Petr,Gazdík,STAN,0,6,13
Vìra,Kováøová,STAN,A,6,13
Jana,Krutáková,STAN,A,6,13
Petr,Pávek,STAN,M,6,13
Vít,Rakušan,STAN,M,6,13
Vìra,Adámková,ANO,N,6,14
Andrej,Babiš,ANO,Z,6,14
Andrea,Babišová,ANO,N,6,14
Margita,Balaštíková,ANO,M,6,14
Josef,Bìlica,ANO,N,6,14
Stanislav,Berkovec,ANO,N,6,14
Jiøí,Bláha,ANO,N,6,14
Richard,Brabec,ANO,N,6,14
Milan,Brázdil,ANO,0,6,14
Andrea,Brzobohatá,ANO,N,6,14
Jaroslav,Boch,ANO,M,6,14
Klára,Dostálová,ANO,N,6,14
Lenka,Drailová,ANO,N,6,14
Jaroslav,Faltınek,ANO,N,6,14
Kamal,Farhan,ANO,N,6,14
Milan,Feranec,ANO,N,6,14
Eva,Fialová,ANO,N,6,14
Stanislav,Fridrich,ANO,N,6,14
Josef,Hájek,ANO,N,6,14
Milan,Hnilièka,ANO,N,6,14
Ivan,Jáè,ANO,N,6,14
Miloslav,Janulík,ANO,N,6,14
Aleš,Juchelka,ANO,M,6,14
Pavel,Juøíèek,ANO,N,6,14
Adam,Kalous,ANO,N,6,14
David,Kasal,ANO,M,6,14
Tomáš,Kohoutek,ANO,N,6,14
Martin,Kolovratník,ANO,N,6,14
Barbora,Koøanová,ANO,N,6,14
Josef,Kott,ANO,Z,6,14
Robert,Králíèek,ANO,N,6,14
Roman,Kubíèek,ANO,N,6,14
Jan,Kubík,ANO,N,6,14
Jaroslav,Kytır,ANO,N,6,14
Taána,Malá,ANO,N,6,14
Pøemysl,Mališ,ANO,N,6,14
Jiøí,Mašek,ANO,M,6,14
Eva,Matyášová,ANO,N,6,14
Radka,Maxová,ANO,N,6,14
Marcela,Melková,ANO,N,6,14
Jana,Mraèková,ANO,N,6,14
Patrik,Nacher,ANO,Z,6,14
Marek,Novák,ANO,N,6,14
Monika,Oborná,ANO,N,6,14
Ladislav,Okleštìk,ANO,0,6,14
Zuzana,Oanová,ANO,N,6,14
Jana,Pastuchová,ANO,Z,6,14
Robert,Pelikán,ANO,Z,6,14
František,Petrtıl,ANO,N,6,14
Pavel,Plzák,ANO,N,6,14
Milan,Pour,ANO,N,6,14
David,Praák,ANO,N,6,14
Vìra,Procházková,ANO,N,6,14
Pavel,Pustìjovskı,ANO,N,6,14
Karel,Rais,ANO,0,6,14
Michal,Ratiborskı,ANO,N,6,14
Jan,Richter,ANO,N,6,14
Miloslava,Rutová,ANO,N,6,14
Pavel,Rùièka,ANO,N,6,14
Jan,Øehounek,ANO,Z,6,14
Petr,Sadovskı,ANO,N,6,14
Jan,Schiller,ANO,N,6,14
Pavel,Stanìk,ANO,N,6,14
Martin,Stropnickı,ANO,N,6,14
Jiøí,Strıèek,ANO,N,6,14
Karla,Šlechtová,ANO,0,6,14
Julius,Špièák,ANO,M,6,14
David,Štolpa,ANO,N,6,14
Dan,ok,ANO,Z,6,14
Karel,Tureèek,ANO,N,6,14
Helena,Válková,ANO,M,6,14
Adam,Vojtìch,ANO,M,6,14
Jan,Volnı,ANO,N,6,14
Radek,Vondráèek,ANO,A,6,14
Ivo,Vondrák,ANO,N,6,14
Petr,Vrána,ANO,N,6,14
Rostislav,Vyzula,ANO,N,6,14
Radek,Zlesák,ANO,N,6,14
Ivan,Adamec,ODS,A,6,14
Jan,Bauer,ODS,A,6,14
Martin,Baxa,ODS,A,6,14
Petr,Beitl,ODS,A,6,14
Marek,Benda,ODS,A,6,14
Stanislav,Blaha,ODS,A,6,14
Pavel,Blaek,ODS,A,6,14
Jana,Èernochová,ODS,A,6,14
Petr,Fiala,ODS,A,6,14
Jakub,Janda,ODS,A,6,14
Václav,Klaus,ODS,Z,6,14
Karel,Krejza,ODS,A,6,14
Martin,Kupka,ODS,A,6,14
Zuzana,Majerová,ODS,A,6,14
Jaroslav,Martinù,ODS,A,6,14
Ilona,Mauritzová,ODS,M,6,14
Vojtìch,Munzar,ODS,A,6,14
Miroslava,Nìmcová,ODS,A,6,14
Jan,Skopeèek,ODS,A,6,14
Zbynìk,Stanjura,ODS,A,6,14
Bohuslav,Svoboda,ODS,A,6,14
Jiøí,Ventruba,ODS,A,6,14
Veronika,Vrecionová,ODS,A,6,14
Jan,Zahradník,ODS,A,6,14
Pavel,áèek,ODS,A,6,14
Dana,Balcarová,Piráti,Z,6,14
Lukáš,Bartoò,Piráti,A,6,14
Ivan,Bartoš,Piráti,A,6,14
Lukáš,Èernohorskı,Piráti,A,6,14
František,Elfmark,Piráti,A,6,14
Mikuláš,Ferjenèík,Piráti,A,6,14
Radek,Holomèík,Piráti,A,6,14
Martin,Jiránek,Piráti,A,6,14
Lukáš,Koláøík,Piráti,A,6,14
František,Kopøiva,Piráti,A,6,14
Lenka,Kozlová,Piráti,A,6,14
Jan,Lipavskı,Piráti,A,6,14
Tomáš,Martínek,Piráti,A,6,14
Jakub,Michálek,Piráti,A,6,14
Mikuláš,Peksa,Piráti,Z,6,14
Vojtìch,Pikal,Piráti,A,6,14
Ondøej,Polanskı,Piráti,A,6,14
Jan,Pošváø,Piráti,A,6,14
Ondøej,Profant,Piráti,A,6,14
Olga,Richterová,Piráti,A,6,14
Petr,Tøešòák,Piráti,0,6,14
Tomáš,Vymazal,Piráti,M,6,14
Marian,Bojko,SPD,N,6,14
Jaroslav,Dvoøák,SPD,N,6,14
Radim,Fiala,SPD,0,6,14
Jaroslav,Holík,SPD,N,6,14
Jan,Hrnèíø,SPD,M,6,14
Tereza,Hyhová,SPD,M,6,14
Monika,Jarošová,SPD,N,6,14
Pavel,Jelínek,SPD,N,6,14
Jiøí,Kobza,SPD,N,6,14
Jiøí,Kohoutek,SPD,N,6,14
Radek,Koten,SPD,N,6,14
Jana,Levová,SPD,N,6,14
Karla,Maøíková,SPD,N,6,14
Ivana,Nevludová,SPD,N,6,14
Tomio,Okamura,SPD,N,6,14
Zdenìk,Podal,SPD,M,6,14
Miloslav,Rozner,SPD,N,6,14
Radek,Rozvoral,SPD,N,6,14
Lucie,Šafránková,SPD,N,6,14
Lubomír,Španìl,SPD,N,6,14
Radovan,Vích,SPD,N,6,14
Lubomír,Volnı,SPD,N,6,14
Jiøí,Bìhounek,ÈSSD,M,6,14
Jan,Birke,ÈSSD,A,6,14
Petr,Dolínek,ÈSSD,0,6,14
Jaroslav,Foldyna,ÈSSD,M,6,14
Alena,Gajdùšková,ÈSSD,A,6,14
Jan,Hamáèek,ÈSSD,A,6,14
Tomáš,Hanzel,ÈSSD,A,6,14
Milan,Chovanec,ÈSSD,M,6,14
Jan,Chvojka,ÈSSD,M,6,14
Roman,Onderka,ÈSSD,A,6,14
Bohuslav,Sobotka,ÈSSD,A,6,14
Antonín,Stanìk,ÈSSD,A,6,14
Kateøina,Valachová,ÈSSD,A,6,14
Ondøej,Veselı,ÈSSD,M,6,14
Lubomír,Zaorálek,ÈSSD,M,6,14
Hana,Aulická,KSÈM,N,6,14
Alexander,Èernı,KSÈM,M,6,14
Jiøí,Dolejš,KSÈM,N,6,14
Vojtìch,Filip,KSÈM,N,6,14
Miroslav,Grebeníèek,KSÈM,N,6,14
Stanislav,Grospiè,KSÈM,N,6,14
Vladimír,Koníèek,KSÈM,N,6,14
Pavel,Kováèik,KSÈM,N,6,14
Leo,Luzar,KSÈM,N,6,14
Kvìta,Matušovská,KSÈM,N,6,14
Zdenìk,Ondráèek,KSÈM,N,6,14
Daniel,Pawlas,KSÈM,N,6,14
Ivo,Pojeznı,KSÈM,N,6,14
Jiøí,Valenta,KSÈM,N,6,14
Miloslava,Vostrá,KSÈM,N,6,14
Jan,Bartošek,KDU-ÈSL,A,6,14
Pavel,Bìlobrádek,KDU-ÈSL,A,6,14
Ondøej,Benešík,KDU-ÈSL,0,6,14
Jan,Èiinskı,KDU-ÈSL,A,6,14
Pavla,Golasowská,KDU-ÈSL,A,6,14
Stanislav,Juránek,KDU-ÈSL,A,6,14
Marian,Jureèka,KDU-ÈSL,M,6,14
Vít,Kaòkovskı,KDU-ÈSL,A,6,14
Jiøí,Mihola,KDU-ÈSL,M,6,14
Marek,Vıbornı,KDU-ÈSL,A,6,14
Dominik,Feri,TOP09,A,6,14
Miroslav,Kalousek,TOP09,A,6,14
Helena,Langšádlová,TOP09,A,6,14
Markéta,Pekarová,TOP09,A,6,14
Karel,Schwarzenberg,TOP09,M,6,14
František,Vácha,TOP09,A,6,14
Vlastimil,Válek,TOP09,M,6,14
Jan,Farskı,STAN,A,6,14
Petr,Gazdík,STAN,0,6,14
Vìra,Kováøová,STAN,A,6,14
Jana,Krutáková,STAN,A,6,14
Petr,Pávek,STAN,M,6,14
Vít,Rakušan,STAN,M,6,14
Vìra,Adámková,ANO,A,6,15
Andrej,Babiš,ANO,Z,6,15
Andrea,Babišová,ANO,A,6,15
Margita,Balaštíková,ANO,M,6,15
Josef,Bìlica,ANO,A,6,15
Stanislav,Berkovec,ANO,A,6,15
Jiøí,Bláha,ANO,A,6,15
Richard,Brabec,ANO,A,6,15
Milan,Brázdil,ANO,0,6,15
Andrea,Brzobohatá,ANO,A,6,15
Jaroslav,Boch,ANO,M,6,15
Klára,Dostálová,ANO,A,6,15
Lenka,Drailová,ANO,A,6,15
Jaroslav,Faltınek,ANO,A,6,15
Kamal,Farhan,ANO,A,6,15
Milan,Feranec,ANO,A,6,15
Eva,Fialová,ANO,A,6,15
Stanislav,Fridrich,ANO,A,6,15
Josef,Hájek,ANO,A,6,15
Milan,Hnilièka,ANO,A,6,15
Ivan,Jáè,ANO,A,6,15
Miloslav,Janulík,ANO,A,6,15
Aleš,Juchelka,ANO,M,6,15
Pavel,Juøíèek,ANO,A,6,15
Adam,Kalous,ANO,A,6,15
David,Kasal,ANO,M,6,15
Tomáš,Kohoutek,ANO,A,6,15
Martin,Kolovratník,ANO,A,6,15
Barbora,Koøanová,ANO,A,6,15
Josef,Kott,ANO,A,6,15
Robert,Králíèek,ANO,A,6,15
Roman,Kubíèek,ANO,A,6,15
Jan,Kubík,ANO,A,6,15
Jaroslav,Kytır,ANO,A,6,15
Taána,Malá,ANO,A,6,15
Pøemysl,Mališ,ANO,A,6,15
Jiøí,Mašek,ANO,M,6,15
Eva,Matyášová,ANO,A,6,15
Radka,Maxová,ANO,A,6,15
Marcela,Melková,ANO,A,6,15
Jana,Mraèková,ANO,A,6,15
Patrik,Nacher,ANO,A,6,15
Marek,Novák,ANO,A,6,15
Monika,Oborná,ANO,A,6,15
Ladislav,Okleštìk,ANO,0,6,15
Zuzana,Oanová,ANO,A,6,15
Jana,Pastuchová,ANO,Z,6,15
Robert,Pelikán,ANO,Z,6,15
František,Petrtıl,ANO,A,6,15
Pavel,Plzák,ANO,A,6,15
Milan,Pour,ANO,A,6,15
David,Praák,ANO,A,6,15
Vìra,Procházková,ANO,A,6,15
Pavel,Pustìjovskı,ANO,A,6,15
Karel,Rais,ANO,0,6,15
Michal,Ratiborskı,ANO,A,6,15
Jan,Richter,ANO,A,6,15
Miloslava,Rutová,ANO,A,6,15
Pavel,Rùièka,ANO,A,6,15
Jan,Øehounek,ANO,A,6,15
Petr,Sadovskı,ANO,A,6,15
Jan,Schiller,ANO,A,6,15
Pavel,Stanìk,ANO,A,6,15
Martin,Stropnickı,ANO,A,6,15
Jiøí,Strıèek,ANO,A,6,15
Karla,Šlechtová,ANO,0,6,15
Julius,Špièák,ANO,M,6,15
David,Štolpa,ANO,A,6,15
Dan,ok,ANO,Z,6,15
Karel,Tureèek,ANO,A,6,15
Helena,Válková,ANO,M,6,15
Adam,Vojtìch,ANO,M,6,15
Jan,Volnı,ANO,A,6,15
Radek,Vondráèek,ANO,A,6,15
Ivo,Vondrák,ANO,A,6,15
Petr,Vrána,ANO,A,6,15
Rostislav,Vyzula,ANO,A,6,15
Radek,Zlesák,ANO,A,6,15
Ivan,Adamec,ODS,N,6,15
Jan,Bauer,ODS,A,6,15
Martin,Baxa,ODS,A,6,15
Petr,Beitl,ODS,N,6,15
Marek,Benda,ODS,A,6,15
Stanislav,Blaha,ODS,A,6,15
Pavel,Blaek,ODS,A,6,15
Jana,Èernochová,ODS,A,6,15
Petr,Fiala,ODS,A,6,15
Jakub,Janda,ODS,A,6,15
Václav,Klaus,ODS,Z,6,15
Karel,Krejza,ODS,Z,6,15
Martin,Kupka,ODS,A,6,15
Zuzana,Majerová,ODS,Z,6,15
Jaroslav,Martinù,ODS,A,6,15
Ilona,Mauritzová,ODS,M,6,15
Vojtìch,Munzar,ODS,A,6,15
Miroslava,Nìmcová,ODS,N,6,15
Jan,Skopeèek,ODS,A,6,15
Zbynìk,Stanjura,ODS,N,6,15
Bohuslav,Svoboda,ODS,N,6,15
Jiøí,Ventruba,ODS,A,6,15
Veronika,Vrecionová,ODS,A,6,15
Jan,Zahradník,ODS,N,6,15
Pavel,áèek,ODS,A,6,15
Dana,Balcarová,Piráti,A,6,15
Lukáš,Bartoò,Piráti,Z,6,15
Ivan,Bartoš,Piráti,A,6,15
Lukáš,Èernohorskı,Piráti,A,6,15
František,Elfmark,Piráti,A,6,15
Mikuláš,Ferjenèík,Piráti,A,6,15
Radek,Holomèík,Piráti,A,6,15
Martin,Jiránek,Piráti,A,6,15
Lukáš,Koláøík,Piráti,A,6,15
František,Kopøiva,Piráti,A,6,15
Lenka,Kozlová,Piráti,A,6,15
Jan,Lipavskı,Piráti,A,6,15
Tomáš,Martínek,Piráti,A,6,15
Jakub,Michálek,Piráti,A,6,15
Mikuláš,Peksa,Piráti,Z,6,15
Vojtìch,Pikal,Piráti,A,6,15
Ondøej,Polanskı,Piráti,A,6,15
Jan,Pošváø,Piráti,A,6,15
Ondøej,Profant,Piráti,Z,6,15
Olga,Richterová,Piráti,A,6,15
Petr,Tøešòák,Piráti,0,6,15
Tomáš,Vymazal,Piráti,M,6,15
Marian,Bojko,SPD,A,6,15
Jaroslav,Dvoøák,SPD,A,6,15
Radim,Fiala,SPD,0,6,15
Jaroslav,Holík,SPD,A,6,15
Jan,Hrnèíø,SPD,M,6,15
Tereza,Hyhová,SPD,M,6,15
Monika,Jarošová,SPD,A,6,15
Pavel,Jelínek,SPD,A,6,15
Jiøí,Kobza,SPD,A,6,15
Jiøí,Kohoutek,SPD,A,6,15
Radek,Koten,SPD,A,6,15
Jana,Levová,SPD,A,6,15
Karla,Maøíková,SPD,A,6,15
Ivana,Nevludová,SPD,A,6,15
